0.000000	1.000000e+00	0.000000e+00	0.000000e+00
0.000100	9.950140e-01	4.975900e-03	1.005837e-05
0.000200	9.900560e-01	9.903862e-03	4.009726e-05
0.000300	9.851258e-01	1.478428e-02	8.991375e-05
0.000400	9.802232e-01	1.961754e-02	1.593069e-04
0.000500	9.753479e-01	2.440403e-02	2.480775e-04
0.000600	9.704998e-01	2.914414e-02	3.560285e-04
0.000700	9.656788e-01	3.383824e-02	4.829643e-04
0.000800	9.608846e-01	3.848670e-02	6.286916e-04
0.000900	9.561171e-01	4.308990e-02	7.930186e-04
0.001000	9.513760e-01	4.764822e-02	9.757554e-04
0.001100	9.466613e-01	5.216200e-02	1.176714e-03
0.001200	9.419727e-01	5.663162e-02	1.395707e-03
0.001300	9.373100e-01	6.105744e-02	1.632552e-03
0.001400	9.326731e-01	6.543981e-02	1.887063e-03
0.001500	9.280619e-01	6.977909e-02	2.159062e-03
0.001600	9.234760e-01	7.407562e-02	2.448367e-03
0.001700	9.189155e-01	7.832975e-02	2.754801e-03
0.001800	9.143800e-01	8.254182e-02	3.078188e-03
0.001900	9.098695e-01	8.671219e-02	3.418354e-03
0.002000	9.053837e-01	9.084117e-02	3.775125e-03
0.002100	9.009226e-01	9.492912e-02	4.148330e-03
0.002200	8.964858e-01	9.897636e-02	4.537798e-03
0.002300	8.920734e-01	1.029832e-01	4.943363e-03
0.002400	8.876851e-01	1.069500e-01	5.364858e-03
0.002500	8.833208e-01	1.108771e-01	5.802116e-03
0.002600	8.789803e-01	1.147647e-01	6.254976e-03
0.002700	8.746634e-01	1.186133e-01	6.723274e-03
0.002800	8.703700e-01	1.224231e-01	7.206850e-03
0.002900	8.661000e-01	1.261944e-01	7.705544e-03
0.003000	8.618532e-01	1.299276e-01	8.219200e-03
0.003100	8.576294e-01	1.336229e-01	8.747661e-03
0.003200	8.534285e-01	1.372807e-01	9.290773e-03
0.003300	8.492504e-01	1.409013e-01	9.848381e-03
0.003400	8.450948e-01	1.444849e-01	1.042033e-02
0.003500	8.409617e-01	1.480318e-01	1.100648e-02
0.003600	8.368509e-01	1.515424e-01	1.160667e-02
0.003700	8.327623e-01	1.550170e-01	1.222076e-02
0.003800	8.286957e-01	1.584557e-01	1.284861e-02
0.003900	8.246509e-01	1.618590e-01	1.349005e-02
0.004000	8.206279e-01	1.652271e-01	1.414496e-02
