0.010000	4.520551e-01	3.865922e-01	1.343475e-01	2.382830e-02	2.868736e-03	2.809359e-04	2.496428e-05	2.105766e-06	1.694878e-07	1.294103e-08	9.326406e-10	6.319061e-11	4.007972e-12	2.367732e-13	1.295087e-14	6.513259e-16	2.986967e-17	1.236616e-18	4.564789e-20	1.478947e-21	4.119834e-23	9.593388e-25	1.792688e-26	2.520307e-28	2.369571e-30	1.117428e-32
0.010400	4.385717e-01	3.904734e-01	1.412491e-01	2.607232e-02	3.266739e-03	3.329821e-04	3.080283e-05	2.705202e-06	2.267242e-07	1.802810e-08	1.353226e-09	9.550771e-11	6.310957e-12	3.884568e-13	2.214134e-14	1.160524e-15	5.547442e-17	2.394199e-18	9.214372e-20	3.112967e-21	9.043488e-23	2.196445e-24	4.281574e-26	6.280020e-28	6.160915e-30	3.031950e-32
0.010800	4.255330e-01	3.938500e-01	1.480812e-01	2.840415e-02	3.698376e-03	3.918004e-04	3.767471e-05	3.439812e-06	2.997510e-07	2.478517e-08	1.934842e-09	1.420370e-10	9.763408e-12	6.252405e-13	3.708191e-14	2.022655e-15	1.006298e-16	4.520811e-18	1.811346e-19	6.371581e-21	1.927540e-22	4.875742e-24	9.900000e-26	1.512736e-27	1.546240e-29	7.929452e-32
0.011200	4.129226e-01	3.967503e-01	1.548337e-01	3.082047e-02	4.164541e-03	4.579018e-04	4.570640e-05	4.332533e-06	3.920125e-07	3.366008e-08	2.729021e-09	2.080923e-10	1.485949e-11	9.886742e-13	6.092948e-14	3.453843e-15	1.785991e-16	8.340614e-18	3.474316e-19	1.270746e-20	3.997763e-22	1.051755e-23	2.221409e-25	3.531304e-27	3.755669e-29	2.004250e-31
0.011600	4.007247e-01	3.992013e-01	1.614973e-01	3.331785e-02	4.666049e-03	5.318044e-04	5.503290e-05	5.408958e-06	5.075165e-07	4.519558e-08	3.800777e-09	3.006500e-10	2.227432e-11	1.537816e-12	9.835250e-14	5.786601e-15	3.106133e-16	1.505969e-17	6.513612e-19	2.474025e-20	8.083756e-22	2.209127e-23	4.847342e-25	8.006430e-27	8.848709e-29	4.907879e-31
0.012000	3.889241e-01	4.012285e-01	1.680637e-01	3.589276e-02	5.203641e-03	6.140319e-04	6.579772e-05	6.697494e-06	6.508957e-07	6.004428e-08	5.231389e-09	4.287757e-10	3.291950e-11	2.355530e-12	1.561570e-13	9.524627e-15	5.300903e-16	2.665070e-17	1.195460e-18	4.709733e-20	1.596405e-21	4.526344e-23	1.030592e-24	1.766602e-26	2.026547e-28	1.166832e-30
0.012400	3.775065e-01	4.028561e-01	1.745254e-01	3.854162e-02	5.777979e-03	7.051121e-04	7.815292e-05	8.229521e-06	8.274732e-07	7.898540e-08	7.121628e-09	6.041364e-10	4.801272e-11	3.556691e-12	2.441347e-13	1.541997e-14	8.888127e-16	4.628619e-17	2.150893e-18	8.779688e-20	3.083786e-21	9.061633e-23	2.138570e-24	3.800261e-26	4.519917e-28	2.698626e-30
0.012800	3.664579e-01	4.041072e-01	1.808755e-01	4.126081e-02	6.389653e-03	8.055755e-04	9.225898e-05	1.003955e-05	1.043332e-06	1.029430e-07	9.595442e-09	8.416128e-10	6.916416e-11	5.298764e-12	3.761996e-13	2.458044e-14	1.465856e-15	7.898876e-17	3.798603e-18	1.604850e-19	5.835112e-21	1.775173e-22	4.337980e-24	7.983034e-26	9.834150e-28	6.082228e-30
0.013200	3.557648e-01	4.050034e-01	1.871080e-01	4.404667e-02	7.039178e-03	9.159541e-04	1.082848e-04	1.216538e-05	1.305387e-06	1.330059e-07	1.280419e-08	1.160026e-09	9.848292e-11	7.795344e-12	5.718955e-13	3.861741e-14	2.380332e-15	1.325936e-16	6.592513e-18	2.879987e-19	1.082914e-20	3.407489e-22	8.613720e-24	1.639993e-25	2.090467e-27	1.338024e-29
0.013600	3.454147e-01	4.055656e-01	1.932176e-01	4.689549e-02	7.726995e-03	1.036780e-03	1.264077e-04	1.464825e-05	1.621459e-06	1.704501e-07	1.693140e-08	1.582993e-09	1.387073e-10	1.133332e-11	8.583787e-13	5.984714e-14	3.809376e-15	2.191561e-16	1.125526e-17	5.079586e-19	1.973444e-20	6.416808e-22	1.676448e-23	3.299269e-25	4.347679e-27	2.877260e-29
0.014000	3.353950e-01	4.058133e-01	1.991995e-01	4.980359e-02	8.453476e-03	1.168584e-03	1.468129e-04	1.753296e-05	2.000356e-06	2.167620e-07	2.219823e-08	2.139935e-09	1.933628e-10	1.629446e-11	1.272999e-12	9.156234e-14	6.013258e-15	3.569858e-16	1.892141e-17	8.814277e-19	3.535120e-20	1.186807e-21	3.201800e-23	6.507690e-25	8.857970e-27	6.056010e-29
0.014400	3.256941e-01	4.057650e-01	2.050495e-01	5.276728e-02	9.218919e-03	1.311894e-03	1.696940e-04	2.086806e-05	2.451951e-06	2.736645e-07	2.886952e-08	2.867241e-09	2.669535e-10	2.318241e-11	1.866639e-12	1.383951e-13	9.370090e-15	5.735537e-16	3.134913e-17	1.506148e-18	6.230956e-20	2.158050e-21	6.007148e-23	1.259958e-24	1.770033e-26	1.249152e-28
0.014800	3.163005e-01	4.054386e-01	2.107639e-01	5.578288e-02	1.002356e-02	1.467235e-03	1.952523e-04	2.470596e-05	2.987271e-06	3.431449e-07	3.726065e-08	3.809634e-09	3.651908e-10	3.265616e-11	2.707990e-12	2.067977e-13	1.442335e-14	9.096050e-16	5.122957e-17	2.536529e-18	1.081595e-19	3.861634e-21	1.108255e-22	2.396911e-24	3.472683e-26	2.527848e-28
0.015200	3.072035e-01	4.048506e-01	2.163397e-01	5.884671e-02	1.086755e-02	1.635128e-03	2.236968e-04	2.910307e-05	3.618579e-06	4.274849e-07	4.774512e-08	5.021736e-09	4.952673e-10	4.557131e-11	3.889000e-12	3.056748e-13	2.194634e-14	1.424921e-15	8.263434e-17	4.213494e-18	1.850511e-19	6.805875e-21	2.012340e-22	4.484617e-24	6.695982e-26	5.023889e-28
0.015600	2.983924e-01	4.040170e-01	2.217740e-01	6.195516e-02	1.175100e-02	1.816087e-03	2.552442e-04	3.411990e-05	4.359467e-06	5.292925e-07	6.076304e-08	6.569871e-09	6.661810e-10	6.303059e-11	5.531760e-12	4.472077e-13	3.302899e-14	2.206314e-15	1.316562e-16	6.908572e-18	3.122945e-19	1.182350e-20	3.599277e-22	8.259525e-24	1.270059e-25	9.815097e-28
0.016000	2.898574e-01	4.029528e-01	2.270647e-01	6.510461e-02	1.267393e-02	2.010620e-03	2.901183e-04	3.982124e-05	5.224946e-06	6.515370e-07	7.683051e-08	8.534126e-09	8.891188e-10	8.644547e-11	7.797149e-12	6.479215e-13	4.919361e-14	3.378636e-15	2.073178e-16	1.118836e-17	5.202201e-19	2.026172e-20	6.346241e-22	1.498619e-23	2.371699e-25	1.886666e-27
0.016400	2.815887e-01	4.016724e-01	2.322098e-01	6.829151e-02	1.363633e-02	2.219225e-03	3.285501e-04	4.627624e-05	6.231543e-06	7.975853e-07	9.654997e-08	1.101070e-08	1.177907e-09	1.176107e-10	1.089563e-11	9.300583e-13	7.254836e-14	5.119786e-15	3.228493e-16	1.790787e-17	8.559369e-19	3.427448e-20	1.103862e-21	2.680758e-23	4.363743e-25	3.571032e-27
0.016800	2.735770e-01	4.001893e-01	2.372079e-01	7.151235e-02	1.463811e-02	2.442395e-03	3.707773e-04	5.355852e-05	7.397396e-06	9.712411e-07	1.206216e-07	1.411459e-08	1.549539e-09	1.587942e-10	1.510065e-11	1.323330e-12	1.059890e-13	7.681053e-15	4.974689e-16	2.834455e-17	1.391840e-18	5.726695e-20	1.895386e-21	4.731022e-23	7.916563e-25	6.660664e-27
0.017200	2.658135e-01	3.985164e-01	2.420578e-01	7.476367e-02	1.567911e-02	2.680610e-03	4.170441e-04	6.174628e-05	8.742351e-06	1.176786e-06	1.498557e-07	1.798257e-08	2.024787e-09	2.128449e-10	2.076515e-11	1.867147e-12	1.534624e-13	1.141443e-14	7.588457e-16	4.438880e-17	2.238065e-18	9.456507e-20	3.214640e-21	8.242570e-23	1.417044e-24	1.225096e-26
0.017600	2.582896e-01	3.966658e-01	2.467586e-01	7.804207e-02	1.675914e-02	2.934342e-03	4.676013e-04	7.092239e-05	1.028807e-05	1.419026e-06	1.851866e-07	2.277664e-08	2.628918e-09	2.833214e-10	2.834190e-11	2.613426e-12	2.203091e-13	1.680910e-14	1.146478e-15	6.881298e-17	3.560557e-18	1.544146e-19	5.388492e-21	1.418537e-22	2.504211e-24	2.223486e-26
0.018000	2.509969e-01	3.946493e-01	2.513097e-01	8.134419e-02	1.787794e-02	3.204049e-03	5.227053e-04	8.117450e-05	1.205811e-05	1.703332e-06	2.276874e-07	2.868781e-08	3.392513e-09	3.746447e-10	3.840825e-11	3.630123e-12	3.137039e-13	2.453976e-14	1.716296e-15	1.056478e-16	5.607065e-18	2.494584e-19	8.931706e-21	2.412856e-22	4.371719e-24	3.984501e-26
